"pid","grp","duration","entry","exit"
682,"finish",-99,22,104
685,"finish",-99,22,107
690,"finish",-99,22,104
705,"finish",-99,23,107
707,"finish",-99,23,113
713,"finish",-99,23,110
718,"finish",-99,23,110
721,"finish",-99,23,111
722,"finish",-99,23,111
735,"finish",-99,24,113
736,"finish",-99,24,113
745,"finish",-99,24,113
750,"finish",-99,24,118
754,"finish",-99,24,115
762,"finish",-99,24,114
767,"finish",-99,24,118
769,"finish",-99,24,116
776,"finish",-99,25,122
786,"finish",-99,25,115
799,"finish",-99,25,121
825,"finish",-99,26,126
831,"finish",-99,27,127
837,"finish",-99,27,124
841,"finish",-99,27,127
852,"finish",-99,28,129
865,"finish",-99,28,130
875,"finish",-99,28,129
880,"finish",-99,28,134
897,"finish",-99,29,130
905,"finish",-99,29,133
907,"finish",-99,29,137
908,"finish",-99,29,135
912,"finish",-99,29,132
920,"finish",-99,29,138
929,"finish",-99,30,141
933,"finish",-99,30,137
935,"finish",-99,30,140
966,"finish",-99,31,143
970,"finish",-99,31,142
981,"finish",-99,32,148
982,"finish",-99,32,144
986,"finish",-99,32,143
1000,"finish",-99,32,150
1004,"finish",-99,32,148
1038,"finish",-99,33,151
1040,"finish",-99,34,149
1059,"finish",-99,34,152
1060,"finish",-99,34,152
1065,"finish",-99,34,153
1090,"finish",-99,36,158
1124,"finish",-99,37,159
1125,"finish",-99,37,159
1127,"finish",-99,37,159
1138,"finish",-99,37,163
1143,"finish",-99,37,163
1145,"finish",-99,37,165
1152,"finish",-99,38,162
1154,"finish",-99,38,165
1162,"finish",-99,38,167
1164,"finish",-99,38,166
1178,"finish",-99,39,164
1182,"finish",-99,39,168
1201,"finish",-99,39,172
1205,"finish",-99,40,172
1206,"finish",-99,40,169
1215,"finish",-99,40,171
1217,"finish",-99,40,171
1221,"finish",-99,40,168
1225,"finish",-99,40,173
1226,"finish",-99,40,175
1230,"finish",-99,40,174
1233,"finish",-99,40,172
1235,"finish",-99,41,172
1242,"finish",-99,41,174
1246,"finish",-99,41,176
1252,"finish",-99,41,173
1258,"finish",-99,41,174
1295,"finish",-99,42,182
1296,"finish",-99,42,179
1297,"finish",-99,42,180
1319,"finish",-99,43,183
1324,"finish",-99,43,185
1343,"finish",-99,44,187
1347,"finish",-99,44,187
1350,"finish",-99,44,192
1355,"finish",-99,45,187
1366,"finish",-99,45,189
1376,"finish",-99,45,191
1378,"finish",-99,46,193
1404,"finish",-99,47,194
1408,"finish",-99,47,194
1413,"finish",-99,47,200
1420,"finish",-99,47,195
1422,"finish",-99,47,192
1441,"finish",-99,48,198
1456,"finish",-99,49,199
1459,"finish",-99,49,206
1471,"finish",-99,49,200
1472,"finish",-99,49,201
1477,"finish",-99,49,202
1491,"finish",-99,50,207
1513,"finish",-99,51,204
1514,"finish",-99,51,207
1528,"finish",-99,51,212
1532,"finish",-99,51,210
1538,"finish",-99,51,211
1543,"finish",-99,52,211
1548,"finish",-99,52,212
1553,"finish",-99,52,215
1567,"finish",-99,52,213
1568,"finish",-99,52,211
1573,"finish",-99,52,218
1574,"finish",-99,53,213
1608,"finish",-99,54,218
1629,"finish",-99,55,218
1631,"finish",-99,55,221
1634,"finish",-99,55,220
1635,"finish",-99,55,219
1642,"finish",-99,55,224
1650,"finish",-99,55,220
1653,"finish",-99,55,223
1654,"finish",-99,55,225
1657,"finish",-99,55,222
1661,"finish",-99,55,225
1669,"finish",-99,56,225
1681,"finish",-99,56,223
1682,"finish",-99,56,230
1686,"finish",-99,56,225
1696,"finish",-99,56,229
1699,"finish",-99,57,227
1703,"finish",-99,57,226
1705,"finish",-99,57,230
1710,"finish",-99,57,228
1721,"finish",-99,57,229
1728,"finish",-99,58,229
1738,"finish",-99,58,244
1740,"finish",-99,58,232
1744,"finish",-99,58,235
1748,"finish",-99,59,233
1749,"finish",-99,59,236
1755,"finish",-99,59,234
1782,"finish",-99,60,238
1789,"finish",-99,60,237
1793,"finish",-99,60,245
1807,"finish",-99,61,240
1819,"finish",-99,61,241
1831,"finish",-99,62,242
1839,"finish",-99,62,246
1845,"finish",-99,62,247
1852,"finish",-99,62,251
1895,"finish",-99,64,253
1903,"finish",-99,64,253
1910,"finish",-99,64,254
1914,"finish",-99,64,254
1922,"finish",-99,65,257
1947,"finish",-99,65,258
1961,"finish",-99,65,262
1965,"finish",-99,66,266
1971,"finish",-99,66,263
1975,"finish",-99,66,265
1983,"finish",-99,66,264
1993,"finish",-99,66,264
1998,"finish",-99,67,268
2007,"finish",-99,67,264
2010,"finish",-99,67,269
2012,"finish",-99,67,266
2015,"finish",-99,67,265
2024,"finish",-99,67,270
2029,"finish",-99,68,276
2035,"finish",-99,68,269
2036,"finish",-99,68,268
2039,"finish",-99,68,267
2046,"finish",-99,68,269
2066,"finish",-99,69,274
2069,"finish",-99,69,271
2070,"finish",-99,69,272
2077,"finish",-99,69,271
2105,"finish",-99,70,275
2130,"finish",-99,71,276
2134,"finish",-99,71,276
2139,"finish",-99,71,277
2140,"finish",-99,71,279
2148,"finish",-99,72,278
2157,"finish",-99,72,277
2159,"finish",-99,72,283
2160,"finish",-99,72,281
2166,"finish",-99,72,277
2171,"finish",-99,72,280
2177,"finish",-99,73,279
2183,"finish",-99,73,283
2211,"finish",-99,74,280
2221,"finish",-99,74,283
2243,"finish",-99,75,286
2254,"finish",-99,75,286
2263,"finish",-99,75,285
2268,"finish",-99,75,285
2271,"finish",-99,76,288
2272,"finish",-99,76,284
2276,"finish",-99,76,286
2283,"finish",-99,76,286
2287,"finish",-99,76,286
2290,"finish",-99,76,285
2293,"finish",-99,76,285
2298,"finish",-99,76,285
2303,"finish",-99,76,292
2308,"finish",-99,76,287
2314,"finish",-99,77,290
2329,"finish",-99,77,289
2335,"finish",-99,78,292
2337,"finish",-99,78,296
2339,"finish",-99,78,289
2354,"finish",-99,78,290
2355,"finish",-99,78,295
2356,"finish",-99,78,289
2365,"finish",-99,79,291
2368,"finish",-99,79,291
2372,"finish",-99,79,291
2393,"finish",-99,80,298
2412,"finish",-99,80,295
2436,"finish",-99,81,300
2448,"finish",-99,81,298
2450,"finish",-99,81,305
2453,"finish",-99,81,299
2454,"finish",-99,81,298
2468,"finish",-99,82,301
2478,"finish",-99,82,302
2479,"finish",-99,82,301
2490,"finish",-99,83,303
2492,"finish",-99,83,301
2513,"finish",-99,83,305
2515,"finish",-99,83,307
2516,"finish",-99,83,304
2517,"finish",-99,83,303
2518,"finish",-99,83,304
2529,"finish",-99,84,303
2532,"finish",-99,84,308
2544,"finish",-99,84,305
2553,"finish",-99,84,305
2570,"finish",-99,85,309
2571,"finish",-99,85,305
2573,"finish",-99,85,308
2587,"finish",-99,86,310
2588,"finish",-99,86,310
2603,"finish",-99,86,313
2605,"finish",-99,86,311
2606,"finish",-99,86,309
2608,"finish",-99,86,312
2610,"finish",-99,86,309
2614,"finish",-99,87,314
2618,"finish",-99,87,309
2619,"finish",-99,87,313
2623,"finish",-99,87,314
2626,"finish",-99,87,311
2628,"finish",-99,87,316
2632,"finish",-99,87,311
2652,"finish",-99,88,314
2653,"finish",-99,88,314
2659,"finish",-99,88,313
2663,"finish",-99,88,321
2682,"finish",-99,89,319
2685,"finish",-99,89,315
2693,"finish",-99,89,317
2697,"finish",-99,89,320
2699,"finish",-99,89,317
2707,"finish",-99,89,316
2708,"finish",-99,89,315
2714,"finish",-99,90,324
2719,"finish",-99,90,319
2722,"finish",-99,90,322
2728,"finish",-99,90,317
2741,"finish",-99,90,319
2746,"finish",-99,91,321
2749,"finish",-99,91,323
2750,"finish",-99,91,322
2765,"finish",-99,91,326
2767,"finish",-99,91,324
2770,"finish",-99,91,322
2781,"finish",-99,92,325
2782,"finish",-99,92,325
2786,"finish",-99,92,326
2791,"finish",-99,92,328
2792,"finish",-99,92,328
2794,"finish",-99,92,327
2818,"finish",-99,93,329
2819,"finish",-99,93,325
2822,"finish",-99,93,327
2823,"finish",-99,93,328
2832,"finish",-99,93,325
2835,"finish",-99,93,326
2845,"finish",-99,93,327
2855,"finish",-99,94,340
2856,"finish",-99,94,327
2858,"finish",-99,94,331
2859,"finish",-99,94,326
2877,"finish",-99,95,333
2883,"finish",-99,95,331
2897,"finish",-99,95,335
2899,"finish",-99,95,334
2905,"finish",-99,95,335
2907,"finish",-99,95,333
2914,"finish",-99,95,331
2921,"finish",-99,96,337
2936,"finish",-99,96,337
2949,"finish",-99,97,337
2950,"finish",-99,97,332
2962,"finish",-99,97,339
2967,"finish",-99,97,338
2970,"finish",-99,97,336
2972,"finish",-99,97,344
2992,"finish",-99,98,341
2994,"finish",-99,98,339
3012,"finish",-99,99,339
3014,"finish",-99,99,346
3020,"finish",-99,99,344
3023,"finish",-99,99,343
3025,"finish",-99,99,338
3057,"finish",-99,100,350
3068,"finish",-99,101,346
3075,"finish",-99,101,345
3076,"finish",-99,101,346
3079,"finish",-99,101,344
3088,"finish",-99,101,344
3090,"finish",-99,101,349
3107,"finish",-99,102,347
3115,"finish",-99,102,348
3120,"finish",-99,102,349
3131,"finish",-99,103,358
3137,"finish",-99,103,351
3145,"finish",-99,103,350
3156,"finish",-99,103,362
3160,"finish",-99,103,352
3161,"finish",-99,103,352
3178,"finish",-99,104,353
3194,"finish",-99,104,352
3196,"finish",-99,104,354
3198,"finish",-99,105,353
3199,"finish",-99,105,355
3202,"finish",-99,105,354
3207,"finish",-99,105,354
3209,"finish",-99,105,356
3216,"finish",-99,105,354
3218,"finish",-99,105,355
3220,"finish",-99,105,357
3231,"finish",-99,106,358
3232,"finish",-99,106,359
3240,"finish",-99,106,357
3242,"finish",-99,106,358
3257,"finish",-99,106,358
3265,"finish",-99,107,359
3269,"finish",-99,107,361
3271,"finish",-99,107,364
3275,"finish",-99,107,359
3283,"finish",-99,107,362
3294,"finish",-99,108,363
3298,"finish",-99,108,361
3300,"finish",-99,108,363
3303,"finish",-99,108,362
3304,"finish",-99,108,363
3317,"finish",-99,108,362
3320,"finish",-99,108,365
3325,"finish",-99,109,362
3333,"finish",-99,109,368
3334,"finish",-99,109,363
3335,"finish",-99,109,370
3341,"finish",-99,109,365
3343,"finish",-99,109,365
3351,"finish",-99,109,370
3360,"finish",-99,109,368
3364,"finish",-99,110,368
3369,"finish",-99,110,366
3375,"finish",-99,110,370
3381,"finish",-99,110,373
3385,"finish",-99,110,369
3391,"finish",-99,110,375
3395,"finish",-99,110,369
3396,"finish",-99,110,370
3403,"finish",-99,111,370
3410,"finish",-99,111,369
3413,"finish",-99,111,369
3416,"finish",-99,111,372
3421,"finish",-99,112,373
3422,"finish",-99,112,379
3425,"finish",-99,112,372
3427,"finish",-99,112,370
3429,"finish",-99,112,373
3438,"finish",-99,112,376
3456,"finish",-99,113,373
3459,"finish",-99,113,372
3462,"finish",-99,113,374
3478,"finish",-99,114,377
3483,"finish",-99,114,375
3485,"finish",-99,114,377
3487,"finish",-99,114,378
3494,"finish",-99,114,376
3498,"finish",-99,114,374
3503,"finish",-99,115,380
3508,"finish",-99,115,377
3527,"finish",-99,115,380
3532,"finish",-99,116,380
3549,"finish",-99,116,381
3561,"finish",-99,117,384
3562,"finish",-99,117,383
3565,"finish",-99,117,382
3580,"finish",-99,117,383
3582,"finish",-99,117,392
3585,"finish",-99,117,385
3586,"finish",-99,117,385
3594,"finish",-99,117,385
3597,"finish",-99,118,385
3608,"finish",-99,118,386
3611,"finish",-99,118,391
3614,"finish",-99,118,388
3634,"finish",-99,119,385
3638,"finish",-99,119,390
3642,"finish",-99,119,391
3644,"finish",-99,119,391
3650,"finish",-99,120,389
3657,"finish",-99,120,391
3658,"finish",-99,120,395
3662,"finish",-99,120,393
3665,"finish",-99,120,389
3667,"finish",-99,120,389
3676,"finish",-99,120,391
3677,"finish",-99,120,395
3687,"finish",-99,121,393
3702,"finish",-99,121,391
3724,"finish",-99,122,393
3725,"finish",-99,122,394
3728,"finish",-99,122,393
3730,"finish",-99,122,403
3731,"finish",-99,123,394
3737,"finish",-99,123,399
3740,"finish",-99,123,397
3745,"finish",-99,123,402
3748,"finish",-99,123,396
3757,"finish",-99,123,394
3771,"finish",-99,124,400
3778,"finish",-99,124,396
3793,"finish",-99,125,398
3799,"finish",-99,125,399
3801,"finish",-99,125,406
3805,"finish",-99,125,397
3809,"finish",-99,125,399
3813,"finish",-99,125,400
3818,"finish",-99,126,400
3824,"finish",-99,126,404
3826,"finish",-99,126,409
3828,"finish",-99,126,402
3833,"finish",-99,126,406
3836,"finish",-99,126,405
3840,"finish",-99,126,402
3861,"finish",-99,127,404
3873,"finish",-99,127,404
3876,"finish",-99,127,403
3880,"finish",-99,127,410
3885,"finish",-99,128,406
3886,"finish",-99,128,407
3887,"finish",-99,128,405
3890,"finish",-99,128,408
3900,"finish",-99,128,407
3904,"finish",-99,128,411
3905,"finish",-99,128,409
3933,"finish",-99,129,410
3955,"finish",-99,130,415
3982,"finish",-99,131,415
3983,"finish",-99,131,413
3990,"finish",-99,131,417
3992,"finish",-99,131,413
3993,"finish",-99,131,413
3994,"finish",-99,131,417
4005,"finish",-99,132,414
4008,"finish",-99,132,418
4014,"finish",-99,132,416
4019,"finish",-99,132,417
4036,"finish",-99,133,417
4044,"finish",-99,133,425
4045,"finish",-99,133,415
4047,"finish",-99,133,419
4077,"finish",-99,134,420
4078,"finish",-99,134,423
4080,"finish",-99,134,423
4089,"finish",-99,134,425
4099,"finish",-99,135,424
4101,"finish",-99,135,421
4106,"finish",-99,135,428
4112,"finish",-99,136,422
4115,"finish",-99,136,424
4118,"finish",-99,136,423
4119,"finish",-99,136,422
4131,"finish",-99,136,428
4137,"finish",-99,136,434
4145,"finish",-99,137,428
4151,"finish",-99,137,426
4158,"finish",-99,137,427
4161,"finish",-99,137,424
4163,"finish",-99,137,434
4168,"finish",-99,138,431
4170,"finish",-99,138,428
4175,"finish",-99,138,431
4181,"finish",-99,138,428
4186,"finish",-99,139,430
4200,"finish",-99,139,427
4231,"finish",-99,140,433
4261,"finish",-99,141,434
4275,"finish",-99,141,435
4276,"finish",-99,141,439
4285,"finish",-99,142,437
4286,"finish",-99,142,439
4296,"finish",-99,142,435
4307,"finish",-99,143,441
4308,"finish",-99,143,440
4327,"finish",-99,143,438
4331,"finish",-99,143,443
4333,"finish",-99,144,439
4338,"finish",-99,144,441
4343,"finish",-99,144,438
4351,"finish",-99,144,441
4353,"finish",-99,144,440
4354,"finish",-99,144,442
4367,"finish",-99,145,444
4374,"finish",-99,145,445
4391,"finish",-99,146,449
4394,"finish",-99,146,448
4405,"finish",-99,146,448
4423,"finish",-99,147,450
4425,"finish",-99,147,446
4429,"finish",-99,147,446
4434,"finish",-99,147,451
4437,"finish",-99,147,448
4442,"finish",-99,147,446
4443,"finish",-99,147,447
4446,"finish",-99,148,448
4447,"finish",-99,148,446
4455,"finish",-99,148,447
4460,"finish",-99,148,453
4462,"finish",-99,148,450
4471,"finish",-99,148,450
4480,"finish",-99,149,449
4488,"finish",-99,149,458
4491,"finish",-99,149,453
4504,"finish",-99,150,454
4507,"finish",-99,150,451
4509,"finish",-99,150,454
4510,"finish",-99,150,454
4514,"finish",-99,150,451
4517,"finish",-99,150,455
4518,"finish",-99,150,454
4528,"finish",-99,150,454
4531,"finish",-99,150,455
4548,"finish",-99,151,456
4552,"finish",-99,151,454
4553,"finish",-99,151,453
4558,"finish",-99,151,454
4565,"finish",-99,151,460
4570,"finish",-99,151,462
4578,"finish",-99,152,455
4580,"finish",-99,152,456
4604,"finish",-99,152,464
4613,"finish",-99,153,459
4646,"finish",-99,154,466
4669,"finish",-99,155,467
4672,"finish",-99,155,463
4677,"finish",-99,156,467
4678,"finish",-99,156,467
4682,"finish",-99,156,467
4684,"finish",-99,156,464
4687,"finish",-99,156,476
4692,"finish",-99,156,466
4711,"finish",-99,157,471
4715,"finish",-99,157,468
4719,"finish",-99,157,469
4725,"finish",-99,157,467
4730,"finish",-99,157,471
4732,"finish",-99,158,472
4734,"finish",-99,158,470
4736,"finish",-99,158,468
4738,"finish",-99,158,473
4743,"finish",-99,158,470
4746,"finish",-99,158,477
4753,"finish",-99,158,476
4755,"finish",-99,158,472
4760,"finish",-99,159,471
4767,"finish",-99,159,471
4783,"finish",-99,159,477
4784,"finish",-99,160,472
4794,"finish",-99,160,487
4822,"finish",-99,161,482
4840,"finish",-99,161,475
4859,"finish",-99,162,481
4862,"finish",-99,162,482
4874,"finish",-99,163,478
4885,"finish",-99,163,484
4886,"finish",-99,163,484
4905,"finish",-99,164,482
4908,"finish",-99,164,494
4919,"finish",-99,164,483
4925,"finish",-99,164,484
4927,"finish",-99,164,487
4940,"finish",-99,165,484
4941,"finish",-99,165,486
4944,"finish",-99,165,484
4951,"finish",-99,165,488
4962,"finish",-99,165,487
4965,"finish",-99,165,489
4974,"finish",-99,166,489
4989,"finish",-99,166,487
4990,"finish",-99,166,489
4997,"finish",-99,167,495
4999,"finish",-99,167,493
5000,"finish",-99,167,488
5019,"finish",-99,168,496
5035,"finish",-99,168,496
5039,"finish",-99,169,492
5042,"finish",-99,169,493
5069,"finish",-99,169,496
5071,"finish",-99,169,493
5089,"finish",-99,170,496
5090,"finish",-99,170,501
5092,"finish",-99,170,496
5094,"finish",-99,170,495
5100,"finish",-99,170,495
5106,"finish",-99,170,496
5108,"finish",-99,170,497
5112,"finish",-99,170,500
5113,"finish",-99,171,499
5114,"finish",-99,171,501
5121,"finish",-99,171,502
5123,"finish",-99,171,500
5152,"finish",-99,172,499
5176,"finish",-99,173,503
5177,"finish",-99,173,505
5179,"finish",-99,173,503
5181,"finish",-99,173,503
5183,"finish",-99,173,511
5185,"finish",-99,173,506
5203,"finish",-99,174,505
5204,"finish",-99,174,502
5223,"finish",-99,174,507
5224,"finish",-99,174,509
5227,"finish",-99,175,516
5249,"finish",-99,175,515
5258,"finish",-99,176,512
5264,"finish",-99,176,525
5269,"finish",-99,176,514
5271,"finish",-99,177,518
5287,"finish",-99,177,516
5290,"finish",-99,177,517
5291,"finish",-99,177,517
5297,"finish",-99,178,517
5317,"finish",-99,178,518
5320,"finish",-99,178,523
5360,"finish",-99,180,524
5362,"finish",-99,180,522
5376,"finish",-99,180,530
5377,"finish",-99,180,525
5395,"finish",-99,181,534
5399,"finish",-99,181,531
5412,"finish",-99,182,531
5417,"finish",-99,182,533
5423,"finish",-99,182,531
5424,"finish",-99,182,533
5426,"finish",-99,182,533
